,text,like_count,retweet_count,created_at,tweet_id,author_id
2142,#GoHomeTruckers #FluTruckKlan #FluTruckClan #TruckOff #KarenConvoy #OttawaOccupation #OttawaHateRally2022 #OttawaSeige #antivaxxers #StateOfEmergency #Canpoli #Onpoli https://t.co/I9wZ9CWMbY,3,1,2022-02-07T19:55:00.000Z,1490776124544233475,277805535
2143,"This anecdote from Jody Ledgerwood reveals more than she realizes in terms of her dedication to “the cause.” She’s a celebrity in her own mind.

When one of her stunts inevitably goes wrong, remember she does this for attention &amp; admiration. 

#cdnpoli #antivaxxers #KarenConvoy https://t.co/hRLe73RQJi",84,18,2022-01-23T23:28:40.000Z,1485394078447640577,799717156589965312
2144,"I witnessed this as well. This woman was assaulted by a protestor, and had more than one vehicle attempt to drive into her. We informed the police of this. They arrested her and let the woman who assaulted her walk away. https://t.co/HmF9uC6P9G",552,290,2022-02-07T11:38:00.000Z,1490651052793810950,214494357
2146,Deadbeat dad material. https://t.co/zfqLMOniti,5,1,2022-02-07T19:13:47.000Z,1490765752206569479,1227077035
2147,@Harold02640091 @PierrePoilievre @diana_murphy613 @AlexpiersonAMP @sunlorrie Breaking News! Only 10% of truckers in Canada are #antivaxxers &amp; even fewer are participating in this disruptive convoy. The Canadian trucker Alliance  federation condemned the protest. The majority of Canadians are not anti mask &amp; are vaccinated. https://t.co/4ieW0iKzdx,1,1,2022-02-07T19:16:24.000Z,1490766413371432981,162443820
2148,"Instigated by Johnson's lies.
God help us all.
#JohnsonLiedPeopleDied 
#jimmysavile 
#JohnsonOut14
#antivaxxers 
@Slids66 https://t.co/pIjAWI4HX4",0,1,2022-02-07T19:34:50.000Z,1490771051386753027,1724352218
2149,"“We hold children criminally responsible and imprison them in Australia from when they’re just 10 years old, yet we do not extend voting rights to young people until they are 18. There is a major discrepancy here,” says professor ⁦⁦@Dr_FaithG⁩  https://t.co/OuWnxyktn2",10,4,2022-02-06T21:56:03.000Z,1490444203708776448,634328872
2151,"So a baying mob of thuggish #antivaxxers attack @Keir_Starmer today, accusing him of protecting peadophiles. 

This mob has been incited by that lying bastard @BorisJohnson, who repeated those false allegations in Parliament last week! 

Johnson must be forced out now! 

#C4News https://t.co/C3F4zBwcUe",52,25,2022-02-07T19:13:48.000Z,1490765757579509765,431023014
2152,"#antivaxxers logic: 

More collisions are caused by sober drivers.",5,1,2022-02-07T03:49:51.000Z,1490533239605407744,1345991880186724352
2156,"On a livestream that just happened, organizer Pat King is asked what happens if they honk.  

Then they all LAUGH their asses off at the Ottawa residents that haven’t slept in 10 days and think it’s hilarious to terrorize the city. 

@JimWatsonOttawa  

#antivaxxers #ottcity https://t.co/x1kKu3tUK3",214,149,2022-02-07T20:41:23.000Z,1490787799968145411,1438138473425297408
2158,"Things are murky but the video is likely real. But it makes sense that police from out of town would probably keep their gear and munitions close to where they are staying. The split from reality centers on the intention for these munitions 

#cdnpoli #onpoli #OttawaOccupation",1,0,2022-02-07T20:49:31.000Z,1490789845555372034,3087774305
2159,"With all the vaccine misinformation out there, I figured it was time for some serious journalism. #TheTangoVaccine #NewVideo #MusicalMonday 💃🏻💉💋 https://t.co/NEbNjXrKJ4",22568,5211,2022-02-07T14:23:44.000Z,1490692760084566016,7786612
2160,ICU at 120% and every single pt COVID positive... Multiple other pts waiting for ICU beds in ER. Sorry not mild.,16826,4182,2022-02-07T06:41:01.000Z,1490576315682070535,917442644
2162,"Previously I detailed the #misinformation narrative of ""antifa"" infiltrating the #OttawaOccupation &amp; the paranoia it fostered. This time I'll detail another source of paranoia. 🧵on the shifting views of the police among #antivaxxers 

 #cdnpoli #onpoli
 
https://t.co/aX68ocCsKr",12,7,2022-02-07T19:23:53.000Z,1490768294827245570,3087774305
2163,#TruckersGoHome #GoHomeTruckers #FluTruxKlan #FluTruxClan #KarenConvoy #antivaxxers #StateOfEmergency #Canpoli #Onpoli  😷 Read Latest Edition -Future Directions In Blogging 🦠🌊 @ https://t.co/EC5rjLBCre https://t.co/nvJ9zPKR9I,2,3,2022-02-07T20:20:50.000Z,1490782629058260994,277805535
2164,"From ⁦@msmarto⁩: George Christensen claims $10,000 a month for ‘e-material’ as he ramps up anti-vaccine mandate Facebook ads ⁦#auspol  https://t.co/sxWDUw5zO7",169,74,2022-02-07T20:26:11.000Z,1490783972120416256,66917778
2166,"@lenoretaylor @annajhenderson It is bad enough that George Christensen's colleagues attempt to justify his dangerous misinformation and lies on the basis of 'free speech'.
It is worse that taxpayers may be subsiding it. #antivaxxers #auspol",17,6,2022-02-07T20:22:15.000Z,1490782983753666562,1309762062
2169,"@RachelBitecofer As for your original tweet: This is only includes 45 states, but it's pretty telling...I had to change the trend line from linear to log... https://t.co/MXeI1pXPPe",16,4,2022-02-07T21:10:40.000Z,1490795168286523396,25911963
2170,"@mark_melbin @NateSilver538 @katrosenfield @HotlineJosh If being anti-vax makes Brand right-wing, does my being pro-vax make me left-wing?",12,0,2022-02-07T21:30:03.000Z,1490800048598401024,233484761
2172,🇺🇸 Praying for all my Canadian Friends. Hang in there Patriots.🙏,1579,292,2022-02-07T04:00:14.000Z,1490535852811993091,1289571922574020609
2173,"Maybe, JUST Maybe, there is an upside to #antimaskers and #antivaxxers 
⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️ https://t.co/N4P48MOvPP",1,1,2022-02-07T21:53:05.000Z,1490805841330679808,1481355873104674822
2174,"When the traffic clears and this bloke makes it to Canberra, send him straight to Parliament House to speak for Australia tomorrow. https://t.co/kRumDspOfY",3696,346,2022-02-06T10:06:02.000Z,1490265521979531266,27405787
2175,"Dear #antivaxxers. You may think you are brave. You may think you are smarter than the rest of us. But you are not. Your chances at surviving a Covid diagnosis, are not in your favor. I just lost a niece because she thought like you. She lost her fight. You may be next. 
Wake up!",246,51,2022-02-07T18:05:19.000Z,1490748524132134913,504070134
2176,"""This sort of behaviour is undemocratic.""

@DavidLammy has condemned the ""ferocious"" and ""hostile"" behaviour of a group of anti-vaxxers who ambushed Sir Keir Starmer.

@IainDale 
https://t.co/uhgWawcO1b",77,19,2022-02-07T20:40:16.000Z,1490787517418901511,20973388
2178,Where is the prime minister?,9083,1255,2022-02-07T19:34:43.000Z,1490771023796580355,60637549
2181,"""To see individuals harassed and targeted just for doing their jobs, or even just for wearing a mask, it’s been next-level frustrating and upsetting..."" #healthcareworkers #TorontoConvoy #FreedomConvoyCanada #antivaxxers #GoHomeConvoy https://t.co/9cARGmpSEV",7,1,2022-02-07T21:45:06.000Z,1490803834058248192,1343679967616446468
2182,"@dogrob @davemacladd #antivaxxers who may be legitimately described as  morons: IsRaEl mOsT vAccCIUnAted In Teh WoRld lO0k aT mY pinK FLowR 🌸 I Do My AWn ReSarCh

Result of ten seconds checking this fact: https://t.co/U8xTt8TEeI",18,1,2022-02-04T01:10:01.000Z,1489405851576242177,2174481686
2183,"“Going into a hospital right now is hard enough. To have people screaming in your face on top of that is just so unfair and unreasonable”:
https://t.co/16izan83rB",51,14,2022-02-07T19:51:28.000Z,1490775236802920450,21238524
2185,"We can see this narrative play out with another familiar thread of #misinformation. A video has recently circulated showing a container with rocks inside. This has since merged with the claims of  bricks being planted to incite violence

#cdnpoli #onpoli #OttawaOccupation https://t.co/3U7CaTqXYS",0,0,2022-02-07T21:37:16.000Z,1490801862177660935,3087774305
2186,"@DevinCow 😞. #BLM 

We need unity.  Not division.  Hope. Not sorrow.  😞 
#BlackHistoryMonth #BlackLivesMatter #Antifa #BlackTwitter #Antisemitism #antivaxxers 

☮️ ✌🏻 ☮️",0,1,2022-02-07T21:39:17.000Z,1490802368405032964,1485506377141391363
2187,Two arrested after protesters surround Labour leader Keir Starmer https://t.co/070Hz39y6g,387,71,2022-02-07T20:18:51.000Z,1490782127851462657,612473
2188,Clear footage of #antivaxxers trying to surround @Keir_Starmer https://t.co/gdR295kWud,40,27,2022-02-07T18:24:32.000Z,1490753358554087437,1229752606714728454
2192,"@SteveSchmidtSES I don't think it's a coincidence that the capitols of @NATO countries are being targeted. I suspect it's an op to cause chaos, so Putin can invade Ukraine unimpeded.

The #antivaxxers, #QAnonCult, Nazis, white nationalists, &amp; Christian nationalists have joined forces globally. https://t.co/VEygIcy1vD",79,56,2022-02-07T22:02:24.000Z,1490808187628441605,2193135944
2193,If someone made a #mask shaped like a breast with a nipple and called it #mommystit we'd never hear from #antivaxxers or #antimaskers again.,2,1,2022-02-03T15:32:14.000Z,1489260447496765444,1206196652786233344
2194,I stood with Madeline. The @FreedomNova in Cape Breton turned aggressive against my one sign. @CBRegPolice had to intervene to de-escalate their advances. I kept my arms in this position for 3.5 hours in support of Canadian First Nations and all Canadians effected by COVID19. /1 https://t.co/mcheEjPy6r,92,21,2022-02-05T20:24:38.000Z,1490058806302318602,389801920
2195,"Vaccines are our best tool to protect our economy and save lives – and our best way to get back to the people, places, and things we love. To the health care workers, truckers, and others on the front lines who’ve gotten vaccinated: Thank you. Let’s all follow their example.",15359,1848,2022-02-07T22:17:03.000Z,1490811875436736513,14260960
2196,"Locking eyes with Pastor Henry Hildebrant. Awkwaaard. 

#cdnpoli #antivaxxers #Ottawa https://t.co/PAOtLXRGc8",139,15,2022-02-07T22:31:42.000Z,1490815563001696257,799717156589965312
2198,"So other than making a lot of noise, creating havoc, and disrespecting history, monuments and neighbourhoods, what exactly have these doofuses accomplished? Zero. They’ve accomplished zero. #GoHomeConvoy",198,25,2022-02-07T21:54:42.000Z,1490806248312295430,16591872
2199,"I’m running for Prime Minister to give you back control of your life. 

Sign up now to help me replace Trudeau &amp; restore freedom:
https://t.co/NWfP7cCPiM https://t.co/ox5WzZmMkj",98799,24482,2022-02-06T00:09:26.000Z,1490115382157398030,242827267
2203,#COVID19 #COVID #antivaxxers #Omicron #CoronavirusUpdates #BLUEWAVE2022 #DemocratsDeliver https://t.co/6BjfsAOCSH,1,1,2022-02-07T22:42:27.000Z,1490818264649318401,757813565084413952
2204,"https://t.co/lucNefuFSp

Not just #antivaxxers either, these were far-right #Terrorists!  They were carrying an effing #noose. @BorisJohnson is stoking #terrorism! Not far off #Trump’s #proudboys all over again",11,6,2022-02-07T21:22:48.000Z,1490798222574596097,1186050022430912513
2205,"The behaviour directed at the Leader of the Opposition tonight is absolutely disgraceful. All forms of harassment of our elected representatives are completely unacceptable.

I thank the police for responding swiftly.",8228,1082,2022-02-07T19:45:46.000Z,1490773801096953862,3131144855
2206,This is on you and you know full well that it is https://t.co/VTNo9AuWuZ,1639,122,2022-02-07T19:57:49.000Z,1490776833306021890,19429176
2207,"If you have not watched this yet. Watch it. Especially if you are in Ottawa.

#FluTrucksKlan #FluTruxKlanGoHome #FluKluxKlan #GoHomeConvoy #GoHomeFluTruxKlan #TruckersForFreedom2020 #TruckersConvoy2022 #antivaxxers #cdnpoli https://t.co/2sYiyzqcuL",4,1,2022-02-07T22:37:43.000Z,1490817074591109128,389801920
2211,@joshua__frank @rhonda_harbison https://t.co/QhofsBYoUF,125,25,2022-02-03T03:10:07.000Z,1489073687349366788,914886504
2217,"Serious question, if the ""truckers"" that are protesting in Ottawa are so essential, why have they been hanging around Ottawa all week instead of, you know, keeping the supply chain going like the REAL truckers that are??? 🤔

#FluTruxKlan 
#GoHomeConvoy",3203,569,2022-02-04T19:15:56.000Z,1489679131767881728,341045866
2219,"Supporters of the #freedumbConvoy2022: Donald Trump, @tedcruz, @GovRonDeSantis, @jordanbpeterson, @PierrePoilievre,  @CandiceBergenMP...

I think that there may be a pattern here...",37,12,2022-02-07T23:29:39.000Z,1490830146370097154,904408999
2222,The Nova Scotia offices of two MPs have been locked down after receiving packages containing what the RCMP call a 'chemical irritant.' https://t.co/Abb0NpI2AL,59,30,2022-02-07T21:54:53.000Z,1490806297960325130,19038934
2226,"Cc @Noellenarwhal 

@OttawaPolice are now tweeting links to the truckers alt right nutcase site... with ""adopt of trucker"" links, their manifesto, anti vax propaganda etc... what the flying fuck!!!!!! #OttawaOccupied #antivaxxers #FluTruxKlan https://t.co/cPyliFFrVL",57,22,2022-02-07T18:28:04.000Z,1490754248690356228,1184609650634833920
2228,I'm a trucker. I'm pro vaccine. These protests are making me ashamed to do my job. I head out today to do a trip to L.A.. I'm dreading it. I hate that my job makes me associated with this. #FluTruxKlan #GoHomeTruckers #FreedomConvoyCanada2022,20893,3007,2022-02-05T19:52:06.000Z,1490050619570196481,1423765440
2229,"@MSNBC @AymanM So true
Ofc #antivaxxers are in complete denial of it
bc they're too weak &amp; cowardice to face
➡️reality
➡️facts, #science &amp; how viruses work
➡️a #pandemic is NOT a private matter
➡️living in a society means not just rights but also responsibilities
➡️privileges don't = freedoms!",0,1,2022-02-07T22:01:08.000Z,1490807867590414337,1644938988
2230,I'm sorry but there's no chance on earth I'm getting vaccinated once let alone three times! Friend of mines husband received the booster a few weeks ago.. and had an unprovoked a heart attack yesterday and passed away! Fit as a fiddle always full of life. Shocked! RIP!,1670,509,2022-02-07T20:39:40.000Z,1490787368655335424,978451038310150145
2232,A year later and we still need to identify #TanTunnelBeard Please share across all platforms. Do you Know this man?? Please contact the FBI with 279-AFO https://t.co/CacVxYJIL1 or contact us at admin@seditionhunters.org #DoyouKnow #MondayMotivation https://t.co/cD9liTroot,405,593,2022-02-07T16:59:33.000Z,1490731971609251851,1349053179552440320
2234,Year three of the pandemic is really starting to wear on me.,16032,671,2022-02-05T17:05:13.000Z,1490008624831344645,14298769
2235,"And as the world watches on we are embarrassed to be British. The patients are taking over the asylum. 

#antivaxxers https://t.co/o15pUDA2KH",3,2,2022-02-07T22:29:58.000Z,1490815123602264067,708823007653969920
2236,"mental health professionals, and others who we called HERO’s just a short time ago.  Call the Board meeting tomorrow to share your public safety concerns and stop this social experimentation!

https://t.co/nRPVSwgmxk

#PublicSafetyMatters
@HildaSolis
@HollyJMitchell
@SheilaKuehl https://t.co/yjcMCbudfL",158,52,2022-02-07T22:04:03.000Z,1490808603871105024,46470122
2237,"Me, circa 1998. I drove over a million miles as a truck driver.

I never once got a bouncy castle, a DJ, or a sauna.

Remember the rest of us after all this. Hardest working people you'll ever meet. https://t.co/PZGOFyhD56",12214,1228,2022-02-07T20:50:57.000Z,1490790206903103493,1300150825206140928
2238,theater https://t.co/0HGadfippn,2497,203,2022-02-07T22:55:21.000Z,1490821511560769541,23022687
2239,"I had big plans. 

I was going places. 

Shit happens.

#cdnpoli #antivaxxers #FreedomConvoy2022 https://t.co/nRGCjFJBB3",156,6,2022-02-08T00:08:02.000Z,1490839803205537793,799717156589965312
2242,"Ottawa is under a state of emergency as thousands of truckers escalate protests against Canada’s COVID-19 rules – gaining major support from people in the U.S., including former President Trump. https://t.co/484JNjzqsP https://t.co/pdQo2N6Zpc",35,14,2022-02-07T21:45:17.000Z,1490803879256203265,17134268
2243,Oh No! Whatever will become of us now that we won’t have access to men that are literally a disease?! #antivaxxers https://t.co/sNegFZMoCv,10,1,2022-02-07T23:59:11.000Z,1490837577254899712,29109769
2244,"Roy Asselstine of Peterburgers infamy walking alongside a wagon pulling jerrycans.

I wonder if he’ll use this protest as an opportunity to sell leftover “Hold Fast” merchandise. 

#cdnpoli #antivaxxers #Ottawa https://t.co/bCjmPYZNJN",41,12,2022-02-01T04:59:11.000Z,1488376361496547329,799717156589965312
2245,"Where is this person going with a helmet and three jerrycans?

#cdnpoli #antivaxxers #Ottawa https://t.co/iKCBOJOieP",124,47,2022-01-31T21:43:27.000Z,1488266702723088385,799717156589965312
2247,#COVID19 #COVID #TruckersConvoy2022 #TruckerConvoy https://t.co/5umlCE0e92,1,1,2022-02-08T00:46:18.000Z,1490849436519772161,1277297256849453056
2249,"Bring it, old man.
https://t.co/WfcWU2sXqf",450,91,2022-02-07T22:26:50.000Z,1490814337090478087,1288601421517139970
2250,Joe Rogan is apologizing for using the N word over 20 times on his podcasts! He once used Planet of the Apes to compare a black neighborhood. #JoeRogan said its the most regretful &amp; shameful thing hes ever had to address. Thank U #IndiaArie for highlighting this. #DeleteSpotify,395,99,2022-02-05T22:00:21.000Z,1490082896337674245,4896679942
2251,"Interim leader Candice Bergen, pictured here having friendly pizza with the protesters in the downtown occupation zone, accuses Trudeau of ""escalating"" the situation by ""name calling."" https://t.co/v73adHCWKA",3541,1412,2022-02-08T00:30:53.000Z,1490845554955649025,16753407
2252,"Let this all sink in— “I would like to be exposed to a 🚗 crash”

“Are they going to start limiting our 🚗 speed?”

“Are we gonna carry around a ‘license’ that says we are ‘safe’ to drive?”

YES. #vaccinate #WearAMask #N95 #GetBoosted #ventilation #COVID19
https://t.co/SDulUrwo9K",2007,674,2022-02-07T22:38:42.000Z,1490817324512907266,18831926
2254,"""What is wrong with you?!""

The woman uses a racial slur after being ejected from the restaurant. A male, visibly injured, threatens to come back to the restaurant and ""kill them all.""

The woman then receives medical attention by paramedics. #Antivaxxers #VaccinePassport https://t.co/zRPloz3XPy",18,7,2021-10-16T04:49:13.000Z,1449235963901792259,1312214165050798080
2255,"This is the most exciting thing to happen over the past half hour. 

If anyone has leads on action in #Ottawa, I’m listening!

#cdnpoli #antivaxxers #FreedomConvoy2022 https://t.co/uoICdjvc2A",25,4,2022-02-08T00:19:29.000Z,1490842684252356608,799717156589965312
2257,"Excellent essay here from @StewartMPatrick on why states need to expand their conception of national interests to include environmental security. Diplomats and defence officials ought to see the climate crisis as a core threat to national security. 
https://t.co/HasTx7WC2i",6,1,2022-02-06T20:20:26.000Z,1490420137278976003,3222848808
2258,"The bell of Washington National Cathedral tolled 900 times to mark the deaths of more than 900,000 Americans from COVID-19. https://t.co/X3V5LX7hZX https://t.co/OTZ2ON0Jyy",508,183,2022-02-07T22:46:26.000Z,1490819268493164546,28785486
2260,"@merry123459 #DougFord needs permission from Krista to denounce them,and he won't as these are his people.They pandered the last 2 years to these #antivaxxers #antimaskers Krista told people to disobey all mandates!
To rise up! #IStandWithTrudeau #NeverVoteConservative #NEVERPPC #FluTruxKlan https://t.co/R4WFxBjzF3",1,1,2022-02-08T00:21:47.000Z,1490843266421751808,261516453
2264,@BcTechie @rhondastew @PierrePoilievre I feel sorry for your kids.,1,0,2022-02-07T12:10:25.000Z,1490659211193237508,1445191302652514307
2266,"People need to shut the fukk up about Trudeau. We have a dud Conservative Premier who’s done nothing but say, God bless the truckers (ya he really said that) and welcome them with open arms. Trudeau already said he’s no intentions of talking to or about a bunch of RW extremists.",2338,390,2022-02-07T22:34:03.000Z,1490816152725032961,2561429863
2267,"NEW: CA’s case rate has decreased by 65% since our Omicron peak. Our hospitalizations have stabilized across the state.

Our statewide indoor mask requirement will expire on 2/15.

Unvaccinated people will still need to wear masks indoors.

Get vaccinated. Get boosted.",11624,1895,2022-02-07T23:17:25.000Z,1490827066454863873,11347122
2268,"I shot this a bit earlier. With Canada’s trucker protest in its 11th day, anti-mandate NY municipal workers, protestors, carry the US &amp; Canadian flags across the Brooklyn Bridge #antivaxxers #Brooklyn #NewYork #Canada #Ottawa https://t.co/6usxopKvw9",212,84,2022-02-07T17:57:05.000Z,1490746450480967680,106779916
2270,"The situation is seemingly at an impasse in #Ottawa. One convoy/occupation supporter described being woken up by cops at 3 AM to banging on either side of his vehicle, demanding he come out. 

He says he refused. 

#cdnpoli #antivaxxers #FreedomConvoy https://t.co/b7jqouVy3j",77,13,2022-02-08T01:11:46.000Z,1490855841788055552,799717156589965312
2273,#COVID19 #antivaxxers #antivaxx #masksdontwork people—THIS 👇🏻👇🏻👇🏻👇🏻 https://t.co/M3t1FLEpGd,1,1,2022-02-08T01:39:24.000Z,1490862797466615813,2891552777
2274,"Just reflecting on a day’s work. 

#cdnpoli #antivaxxers #Ottawa https://t.co/mqtOSziapP",110,13,2022-02-08T01:22:23.000Z,1490858514801397764,799717156589965312
2275,"Just end the coerced injections. Thanks. The Canadian people.
#OttawaOccupation
#OttawaSiege
@Ottawa_Cameron
@OttawaPolice
#antivaxxers
#Freedomconvoy2022

https://t.co/mEyglAi2nt",2,1,2022-02-08T01:44:14.000Z,1490864013856501761,461353423
2277,"Dems are frantically ending their mask mandates. They'll soon pretend they never supported masking kids. 

But make no mistake: if Dems win this fall, masking, mandates, and lockdowns will be back.",9693,2612,2022-02-08T00:06:22.000Z,1490839384110747648,343041182
2278,@RealCandaceO I guess you that badly want your name added to this. https://t.co/tan32q7U7Y,40,2,2021-12-26T17:28:40.000Z,1475156621194145801,546289246
2279,"Okay, so we’ve done 10 days of the “fuck around” part…when do we get to the “…and find out” portion of this horrible play that no one asked for?
#FluTruxKlanGoHome #Covidiots #antivaxxers https://t.co/W6yNr0H3Hm",37,4,2022-02-07T21:36:33.000Z,1490801682262937602,1176317005605023744
2281,This is #hilarious https://t.co/FWRazSviVl #trump #repubs #republicans #antivaxxers #GOPBetrayedAmerica #politicalcomedy #comedy #funny @mermaidmamamags,1,1,2022-02-08T01:39:31.000Z,1490862825941602306,1155692888115728386
2282,This absolutely crackers letter has been spreading like wildfire on the convoy Telegram channels. Supporters are apparently calling and emailing the Governor General en masse to demand...a coup. https://t.co/2yeb6OxjIz,3287,1343,2022-02-07T22:14:22.000Z,1490811201089159170,16753407
2283,"Craig Kelly has entered the Protest.  🤡😂🤣🤡
#ConvoyToCanberra2022 #Covidiots #auspol",34,5,2022-02-08T00:53:16.000Z,1490851189549793281,1043745428879986689
2284,"@Holly20124 I am a merchandiser. I have worn a mask since day one. Hundreds of employees were infected, dying, spreading virus to co workers and family members
I'll wear a mask until the virus is done. That's called caring about other people and not being a selfish
#antivaxxers
#GetVaxxed https://t.co/ODUzU0HAre",6,1,2022-02-08T01:11:35.000Z,1490855796087078912,1349131671392673792
2288,Canberra Times 8.02.22 https://t.co/nojPZmRv2l,937,249,2022-02-07T23:14:50.000Z,1490826417864511489,730749493537177600
2289,Who is funding the Canadian Truckers?,6752,1356,2022-02-07T00:01:44.000Z,1490475831310753794,553998793
2290,"@LenoreClemens @ianhanomansing Two years into this and there is still the few rare people who are using the term ""Anti-vaxxer"" Wow, stupidity does not die easily.",1,0,2022-02-07T22:45:47.000Z,1490819105020162050,1488715685920444421
2291,"I’ve been neglecting my coverage of Krista Haynes (née Ford) because there’s so much going on with #OttawaOccupation.

My worlds just converged, what with #Qrista encouraging followers to bring “barrels” of fuel to overwhelm @OttawaPolice capacity. 

#cdnpoli #antivaxxers https://t.co/b1WBqmqCOM",305,182,2022-02-08T02:31:17.000Z,1490875856071565314,799717156589965312
2292,"Craig Kelly lets terrorists into Parliament House. 

#UAP #LNP #ScottyDoesNothing #Canberra #antivaxxers #auspol https://t.co/VMpemHmYYg",5,4,2022-02-08T02:58:55.000Z,1490882810185654272,3240753078
2293,"Cindy, who in her own words was instrumental in some way to the arson of Old Parliament House, is checked in by Craig Kelly and waved through by AFP. https://t.co/4d9rP2bfbC",113,64,2022-02-08T02:41:31.000Z,1490878430552166400,1277387024605999104
2294,James Carville: I want to punch 'piece of s--t' unvaccinated people in the face https://t.co/7OenymhSYG #FoxNews,1880,1057,2022-02-08T02:05:34.000Z,1490869381781651457,18266688
2295,"That's the point being missed in all this, and the irony of it all. In all this so-called freedom convoy BS, whose rights are being trampled? The rights of the majority, that's who.  

Want to convoy? Fine. Want to demonstrate? Fine. 4/",3711,227,2022-02-07T22:35:09.000Z,1490816427531505665,22020109
2297,"For a second, I thought it said: ""Greene"" discovered in Georgia water a possible global threat"" 

#AntiMaskers and #AntiVaxxers have no idea of what life-saving precautions may lie ahead. #AntibioticResistance

https://t.co/k4AuDrHZb6",2,1,2022-02-08T02:46:05.000Z,1490879577975001090,803431433419243526
2302,#antivaxx #antivaxxers #antivaxx #maga #covid #NoMasks I got the Covid vaccine and they shut off my balls please help,1,1,2022-02-08T02:41:49.000Z,1490878503696625664,1380958065906843649
2303,"Tomorrow we can deal with police powers to remove #antivaxxers causing a nuisance/trespassing or harassing staff/public at vaccine centres, GP surgeries and schools. Fill your boots in the comments starting now! https://t.co/xRN0U0FEyF",92,8,2022-02-07T17:57:14.000Z,1490746491098603532,2161130368
2304,"""[#HeidiLarson's] book (..) looks at what she calls the ‘ecology of rumours’. She argues that ‘understanding the contagion of not just viruses but also sentiments and beliefs is crucial to the future of #vaccines.""

#Stuck #Antivax #Antivaxx #Antivaxxers

https://t.co/AC9WIvzA7U",1,0,2022-02-08T02:41:33.000Z,1490878438907203591,1224455771947184128
2307,"@MaxBoot Mike McCurry was right about the GOP all along (November 2, 1995) #COVID19 #antivaxxers https://t.co/l6NMsfpDPo",3,2,2022-02-07T15:15:24.000Z,1490705764054446081,1315139249256062976
2308,@thehill What about this? Does this sound familiar to you? https://t.co/zbTWTdZu12,0,0,2022-02-08T02:01:04.000Z,1490868248228904966,431352446
2309,"Masks Work!!  The condensed air from his breath with and without a mask. ANY QUESTIONS??  

 https://t.co/9O2biRUmjA",844,370,2021-02-09T00:33:26.000Z,1358937012472975360,2439127994
2311,"@DonMartinCTV @JustinTrudeau Our Freedom is important too so don't you dare label it ""hardline""!

No Canadian PM should ever negotiate with law breakers laying siege to our capital city. They're Occupiers having a #TonkaTantrum!

#Antivaxxers have choices with grown-up consequences in a pandemic. Suck it up!",19,11,2022-02-08T03:57:31.000Z,1490897557522087939,86650800
2313,"@awong37 And that day when those come into effect is when I stop, again, going to the restaurant or the gym or anywhere else but groceries and pharmacy until the situation is under control again. The thought of being near #antivaxxers et all is that repulsive.",62,4,2022-02-08T03:32:25.000Z,1490891240657010692,21099843
2316,"There was no softening of his hardline position as @JustinTrudeau ended his covid isolation to double down on no-negotiation, just-vaccinate, anti-protest position in person in the House of Commons.",2199,417,2022-02-08T00:31:08.000Z,1490845619812200448,29518466
2318,"When are publications going to stop lying?

These protests are not 'anti-vaxxer' events. They are anti-vaccine-MANDATE.

Do we call the millions of people who have no interest in the yearly Flu-Shot 'anti-vaxxers'?

Of course not.",1219,296,2022-02-08T03:00:32.000Z,1490883213522530304,39002335
2322,"Anti-vaccine protesters have entered Parliament House after being signed in by United Australia Party leader Craig Kelly, who said he ""stands with"" them:
https://t.co/X5qW8PqNA0",120,58,2022-02-08T03:07:28.000Z,1490884959258955779,8197942
2323,"Anti vaxxers ,covid deniers anti lockdown all of them are nothing more than a cult and every normal person laughs at them no one sees them as revolutionary or heroic #antivaxxers #COVIDIOTS #COVID #antivaxx #fuckthem #brainless",3,1,2022-02-08T00:59:47.000Z,1490852828704911365,2878002760
2325,"Watch this edited version. 

Whoever took the time to do these edits on my interview—Bravo to you! https://t.co/7Cyp15TIGo",5804,2146,2022-02-05T12:40:29.000Z,1489942002430988292,1082197856
2327,"Ook België is begonnen met een petitie voor de afschaffing van de CST. https://t.co/pbOp8OpFxD
Alle steun in welkom. Heb zelf voor zowel België als Nederland getekend. #antivaxxers #onverdeeldopen #coronamaatregelen",5,1,2022-02-08T01:18:54.000Z,1490857638447378432,1191825838767050752
2328,"Yesterday, I visited Ottawa to witness #FreedomConvoy2022 with my own eyes. Everything is peaceful, families with children play around, music, free food and drinks. This felt as a festival rather than a protest to be honest. #TrudeauMustResign https://t.co/Fn1ALxX09A",3191,848,2022-02-06T20:05:17.000Z,1490416327206613000,1346530379897909250
2329,"The Mayor of #Ottawa says the #TruckerConvoy crisis is ""the most serious emergency our city has ever faced"". Yes, #antivaxxers and libertarians may be a minority in #Canada, but they are a raucous and vocal lot. Managing such protesters is a growing challenge for democracies. https://t.co/n8lPwuVeRp",4,1,2022-02-07T10:30:11.000Z,1490633985621254145,635246740
2331,"Tomorrow, we expect to hear Premier Moe announce when Saskatchewan will end ALL public health measures including our proof-of-vaccine program &amp; indoor mask mandates.

#SK will be the 1st jurisdiction in Canada to end all measures.

The entire country will be watching us, closely.",452,62,2022-02-08T02:58:55.000Z,1490882808465608704,230621630
